"survey_name","unit_position","unit_session_id","session","type","item_name","label","optional","showif","created","saved","shown","shown_relative","answer","answered","answered_relative","displaycount","display_order","hidden"
"AssessingRRsPRs_codingscheme_02study","30","2190611","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","mc","STUDY_NEXT1","Does the current article contain another preregistered study?

__NOTE:__ Meta-analyses will not be coded. If there is no other pre-registered study to code for this article, you will be directed to the final page of the form.","0","STUDY_META_ANALYSIS == 1","2018-08-02 15:46:08","","","","","","","1","3","1"
"AssessingRRsPRs_codingscheme_02study","30","2190611","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","textarea","STUDY_NEXT1_FAIL","Please explain:","1","STUDY_NEXT1 == 2","2018-08-02 15:46:08","","","","","","","1","4","1"
"AssessingRRsPRs_codingscheme_02study","30","2190611","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","mc","STUDY_NEXT2","Does the current article contain another preregistered study?","0","HYP_CHECK > 1","2018-08-02 15:46:08","","","","","","","1","7","1"
"AssessingRRsPRs_codingscheme_02study","30","2190611","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","textarea","STUDY_NEXT2_FAIL","Please explain:","1","STUDY_NEXT2 == 2","2018-08-02 15:46:08","","","","","","","1","8","1"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2190617","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","text","HYP_NO","Hypothesis number (e.g. 1, 2a, 2b, etc.; copy naming conventions from the article). Code ""1"" if there is only one confirmatory hypothesis.","0","","2018-08-02 15:49:16","2018-08-02 15:50:51","2018-08-02 13:50:43","4705","study1 hyp1","2018-08-02 13:50:55","15879","1","1","0"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2190617","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","textarea","HYP_QUOTE","### Hypothesis quote
Copy-paste the text which states _this_ hypothesis.
Try to find the quote with the most clear, unambiguous statement of the hypothesis.
If no hypothesis is reported, code ""not reported""","0","","2018-08-02 15:49:16","2018-08-02 15:50:51","2018-08-02 13:50:43","4705","asfsadf","2018-08-02 13:50:56","16904","1","2","0"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2190617","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","text","HYP_PAGE","### Page number of the hypothesis quote
If no hypothesis is reported, code ""NA""","0","","2018-08-02 15:49:16","2018-08-02 15:50:51","2018-08-02 13:50:43","4705","asdfasdf","2018-08-02 13:50:57","18430","1","3","0"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2190617","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","mc","HYP_DIRECTION","Is the hypothesis directional (authors predict the sign of an effect, e.g. group A > group B, negative correlation)?
directional effect = hypothesis predicts the sign of the effect
non-directional effect = hypothesis predicts an effect without specifying the direction
absence of an effect = hypothesis predicts that an effect is zero or closer to zero than some criterion
compound = hypothesis relates to more than one effect (e.g. ""A > B *and* C = D"")","0","","2018-08-02 15:49:16","2018-08-02 15:50:51","2018-08-02 13:50:43","4705","1","2018-08-02 13:50:57","18529","1","4","0"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2190617","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","text","HYP_DIRECTION_OTHER","Please explain:","0","HYP_DIRECTION == 7","2018-08-02 15:49:16","","","","","","","1","5","1"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2190617","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","mc_button","HYP_DEPEND","Is the hypothesis independent from all other (confirmatory) hypotheses in this study?","0","","2018-08-02 15:49:16","2018-08-02 15:50:51","2018-08-02 13:50:43","4705","1","2018-08-02 13:51:03","23931","1","6","0"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2190617","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","textarea","HYP_DEPEND_SPEC","Please specify any dependencies between this and other hypotheses in the study (report the exact numbers of any dependent hypotheses).
For example, the hypothesis could be the complement of another hypothesis (predict the opposite outcome), or it could be the precondition for another hypothesis.","0","HYP_DEPEND == 2","2018-08-02 15:49:16","","","","","","","1","7","1"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2190617","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","mc_button","HYP_REPLICATION","Is this hypothesis part of a replication attempt?","0","","2018-08-02 15:49:16","2018-08-02 15:50:51","2018-08-02 13:50:43","4705","2","2018-08-02 13:51:04","24937","1","8","0"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2190617","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","note","HYP_REPLICATION_TYPE_NOTE","![replication_taxonomy](http://www.curatescience.org/logos/replication-taxonomy-v4_small.png)""","1","HYP_REPLICATION == 1","2018-08-02 15:49:16","","","","","","","1","9","1"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2190617","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","mc","HYP_REPLICATION_TYPE","### Replication type
Please consider the replication taxonomy shown above and classify the type of replication from ""exact"" to ""very far"".","0","HYP_REPLICATION == 1","2018-08-02 15:49:16","","","","","","","1","10","1"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2190617","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","text","HYP_REPLICATION_QUOTE","### Replication description quote
Please copy-paste the authors' description of the type of replication (e.g. close replication, conceptual replication)","1","HYP_REPLICATION == 1","2018-08-02 15:49:16","","","","","","","1","11","1"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2190617","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","text","HYP_REPLICATION_QUOTE_PAGE","Page number of the replication description quote","1","HYP_REPLICATION == 1","2018-08-02 15:49:16","","","","","","","1","12","1"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2190617","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","note","HYP_NOTE","##Current article: `r AssessingRRsPRs_codingscheme_01generalstart$ARTICLE_NAME`

###Current study: `r last(AssessingRRsPRs_codingscheme_02study$STUDY_NO)`

####Previously coded confirmatory hypothesis/hypotheses for the current study: `r AssessingRRsPRs_codingscheme_03hypotheses$HYP_NO`

#### Code a new confirmatory hypothesis for Study `r last(AssessingRRsPRs_codingscheme_02study$STUDY_NO)`:","1","","2018-08-02 15:49:16","2018-08-02 15:50:51","2018-08-02 13:50:43","4705","1","2018-08-02 13:50:43","","1","0","0"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2190617","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","rating_button","HYP_CODING_DIFFICULTY","How difficult was it to code this hypothesis?","0","","2018-08-02 15:49:16","2018-08-02 15:50:51","2018-08-02 13:50:43","4705","1","2018-08-02 13:51:07","28238","1","14","0"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2190617","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","textarea","HYP_COMMENTS","Any comments regarding (the coding of) this hypothesis?","1","","2018-08-02 15:49:16","2018-08-02 15:50:51","2018-08-02 13:50:43","4705","asdfas","2018-08-02 13:51:12","33298","1","15","0"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2190617","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","mc","RESULT_CHECK","Is there an empirical result that relates to this hypothesis?
_This is just a check question to let you skip the results page if no results can/should be coded for any reason._","0","","2018-08-02 15:49:16","2018-08-02 15:50:51","2018-08-02 13:50:43","4705","1","2018-08-02 13:51:12","33419","1","17","0"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2190617","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","textarea","RESULT_FAIL","Please explain:","1","RESULT_CHECK > 1","2018-08-02 15:49:16","","","","","","","1","18","1"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2190617","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","note","HYP_NOTE2","___

### Coding difficulty and comments","1","","2018-08-02 15:49:16","2018-08-02 15:50:51","2018-08-02 13:50:43","4705","1","2018-08-02 13:50:43","","1","13","0"
"AssessingRRsPRs_codingscheme_03hypotheses","50","2190617","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","note","HYP_NOTE3","___

### Continue to results","1","","2018-08-02 15:49:16","2018-08-02 15:50:51","2018-08-02 13:50:43","4705","1","2018-08-02 13:50:43","","1","16","0"
"AssessingRRsPRs_codingscheme_04results","70","2190624","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","number","RESULT_NO","Result number:
If the hypothesis relates to more than one result, please number the results consecutively.","0","","2018-08-02 15:50:54","2018-08-02 15:53:11","2018-08-02 13:52:21","3979","1","2018-08-02 13:52:34","16472","1","1","0"
"AssessingRRsPRs_codingscheme_04results","70","2190624","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","textarea","RESULT_QUOTE","### Result quote
Copy-paste the text containing the test result. If the result is reported in a table or figure and *not* in the text, state the table of figure instead (e.g., ""Table 4"", ""Figure 1A"").
Priority is as follows:
1. Try to find a quote from the text. 
If there is none >
2. Try to find a table containing the result. 
If there is none >
3. Try to find a figure containing the result. 
If there is none >
4. Code ""not reported""","0","","2018-08-02 15:50:54","2018-08-02 15:53:11","2018-08-02 13:52:21","3979","asdfasdf","2018-08-02 13:52:58","40828","1","2","0"
"AssessingRRsPRs_codingscheme_04results","70","2190624","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","text","RESULT_PAGE","Page number of the result quote
(or of the table or figure)
If no result is reported, code ""NA"".","0","","2018-08-02 15:50:54","2018-08-02 15:53:11","2018-08-02 13:52:21","3979","asdfa","2018-08-02 13:53:16","58937","1","3","0"
"AssessingRRsPRs_codingscheme_04results","70","2190624","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","mc_multiple_button","RESULT_TYPE","What kind of analysis was used?
(Select all that apply)","1","","2018-08-02 15:50:54","2018-08-02 15:53:11","2018-08-02 13:52:21","3979","bayestest, freqest","2018-08-02 13:53:19","61443","1","4","0"
"AssessingRRsPRs_codingscheme_04results","70","2190624","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","text","RESULT_TYPE_OTHER","You checked ""other"". Please explain:","1","RESULT_TYPE %contains% ""other""","2018-08-02 15:50:54","","","","","","","1","5","1"
"AssessingRRsPRs_codingscheme_04results","70","2190624","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","note","RESULT_FREQ_NOTE","___

### Frequentist analyses:","1","RESULT_TYPE %contains% ""freqtest""","2018-08-02 15:50:54","","","","","","","1","6","1"
"AssessingRRsPRs_codingscheme_04results","70","2190624","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","mc_button","RESULT_CRIT_ALPHA_REPORT","Is the used alpha level made explicit?","0","RESULT_TYPE %contains% ""freqtest""","2018-08-02 15:50:54","","","","","","","1","7","1"
"AssessingRRsPRs_codingscheme_04results","70","2190624","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","number","RESULT_CRIT_ALPHA","What is the alpha level?","0","RESULT_CRIT_ALPHA_REPORT == 1","2018-08-02 15:50:54","","","","","","","1","8","1"
"AssessingRRsPRs_codingscheme_04results","70","2190624","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","mc","RESULT_TESTSTAT","Which test statistic is used?","0","RESULT_TYPE %contains% ""freqtest""","2018-08-02 15:50:54","","","","","","","1","9","1"
"AssessingRRsPRs_codingscheme_04results","70","2190624","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","text","RESULT_TESTSTAT_OTHER","Please specify:","0","RESULT_TESTSTAT == 6","2018-08-02 15:50:54","","","","","","","1","10","1"
"AssessingRRsPRs_codingscheme_04results","70","2190624","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","number","RESULT_TESTVAL","Test value:","0","RESULT_TESTSTAT < 7","2018-08-02 15:50:54","","","","","","","1","11","1"
"AssessingRRsPRs_codingscheme_04results","70","2190624","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","number","RESULT_TESTDF1","DF 1:","0","RESULT_TESTSTAT < 7","2018-08-02 15:50:54","","","","","","","1","12","1"
"AssessingRRsPRs_codingscheme_04results","70","2190624","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","number","RESULT_TESTDF2","DF 2:","0","RESULT_TESTSTAT==2","2018-08-02 15:50:54","","","","","","","1","13","1"
"AssessingRRsPRs_codingscheme_04results","70","2190624","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","mc","RESULT_PVAL","How is the *p* value reported?","0","RESULT_TYPE %contains% ""freqtest""","2018-08-02 15:50:54","","","","","","","1","14","1"
"AssessingRRsPRs_codingscheme_04results","70","2190624","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","number","RESULT_PVAL_EXACT","*p* =","0","RESULT_PVAL==1","2018-08-02 15:50:54","","","","","","","1","15","1"
"AssessingRRsPRs_codingscheme_04results","70","2190624","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","number","RESULT_PVAL_SMALLER","*p* <","0","RESULT_PVAL==2","2018-08-02 15:50:54","","","","","","","1","16","1"
"AssessingRRsPRs_codingscheme_04results","70","2190624","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","number","RESULT_PVAL_LARGER","*p* >","0","RESULT_PVAL==3","2018-08-02 15:50:54","","","","","","","1","17","1"
"AssessingRRsPRs_codingscheme_04results","70","2190624","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","note","RESULT_BAYES_NOTE","___

### Bayesian analyses:","1","RESULT_TYPE %contains% ""bayes""","2018-08-02 15:50:54","2018-08-02 15:53:11","2018-08-02 13:53:19","61474","1","2018-08-02 13:53:19","","1","18","0"
"AssessingRRsPRs_codingscheme_04results","70","2190624","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","mc_button","RESULT_CRIT_BAYES","Is a Bayesian decision criterion specified?","0","RESULT_TYPE %contains% ""bayestest""","2018-08-02 15:50:54","2018-08-02 15:53:11","2018-08-02 13:53:19","61474","2","2018-08-02 13:54:34","137022","1","19","0"
"AssessingRRsPRs_codingscheme_04results","70","2190624","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","mc","RESULT_CRIT_BAYES_TYPE","What kind of decision criterion?","0","RESULT_CRIT_BAYES == 1","2018-08-02 15:50:54","","","","","","","1","20","1"
"AssessingRRsPRs_codingscheme_04results","70","2190624","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","text","RESULT_CRIT_BF","Specify the Bayes-factor cutoff:","0","RESULT_CRIT_BAYES_TYPE == 1","2018-08-02 15:50:54","","","","","","","1","21","1"
"AssessingRRsPRs_codingscheme_04results","70","2190624","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","text","RESULT_CRIT_BF_OTHER","Please explain:","0","RESULT_CRIT_BAYES_TYPE == 2","2018-08-02 15:50:54","","","","","","","1","22","1"
"AssessingRRsPRs_codingscheme_04results","70","2190624","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","text","RESULT_BAYES","Please explain the type of Bayesian analysis that is used:","0","RESULT_TYPE %contains% ""bayestest"" | RESULT_TYPE %contains% ""bayesest""","2018-08-02 15:50:54","2018-08-02 15:53:11","2018-08-02 13:53:19","61475","asdfsa","2018-08-02 13:53:39","81786","1","23","0"
"AssessingRRsPRs_codingscheme_04results","70","2190624","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","mc_button","RESULT_BF","Is a Bayes factor reported?","0","RESULT_TYPE %contains% ""bayestest"" | RESULT_TYPE %contains% ""bayesest""","2018-08-02 15:50:54","2018-08-02 15:53:11","2018-08-02 13:53:19","61476","2","2018-08-02 13:53:39","81871","1","24","0"
"AssessingRRsPRs_codingscheme_04results","70","2190624","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","mc","RESULT_BF_PRIOR_H0","What prior is used for H0?","0","RESULT_BF == 1","2018-08-02 15:50:54","","","","","","","1","25","1"
"AssessingRRsPRs_codingscheme_04results","70","2190624","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","text","RESULT_BF_PRIOR_H0_OTHER","Please specify the shape, mean, and width (if applicable) of the H0 prior:","0","RESULT_BF_PRIOR_H0 == 2","2018-08-02 15:50:54","","","","","","","1","26","1"
"AssessingRRsPRs_codingscheme_04results","70","2190624","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","text","RESULT_BF_PRIOR_H1","Please specify the shape, mean, and width (if applicable) of the H1 prior:","0","RESULT_BF == 1","2018-08-02 15:50:54","","","","","","","1","27","1"
"AssessingRRsPRs_codingscheme_04results","70","2190624","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","mc_button","RESULT_BF_ORDER","Is the Bayes factor reported as BF10 or BF01?","0","RESULT_BF == 1","2018-08-02 15:50:54","","","","","","","1","28","1"
"AssessingRRsPRs_codingscheme_04results","70","2190624","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","text","RESULT_BF_ORDER_OTHER","Please specify:","0","RESULT_BF_ORDER == 3","2018-08-02 15:50:54","","","","","","","1","29","1"
"AssessingRRsPRs_codingscheme_04results","70","2190624","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","number","RESULT_BF_VALUE","BF =","0","RESULT_BF == 1","2018-08-02 15:50:54","","","","","","","1","30","1"
"AssessingRRsPRs_codingscheme_04results","70","2190624","preciousGreySealXXX1oDo1lqj44y3M18Rbq80wgLM4r3PMdkqEMrBl9zcGADDF","textarea","RESULT_BAYES_PRIORS","Please give any additional information about used priors, prior probabilities, or prior odds, that have not been coded so far:","1","RESULT_TYPE %contains% ""bayestest"" | RESULT_TYPE %contains% ""bayesest""","2018-08-02 15:50:54","2018-08-02 15:53:11","2018-08-02 13:53:19","61476","asdasd","2018-08-02 13:53:42","84823","1","31","0"
